user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
Missvain,27,2022-07-01T00:00:00.000Z,11699,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Lugnuts,28,2022-07-01T00:00:00.000Z,11523,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Geregen2,29,2022-07-01T00:00:00.000Z,11273,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Crowsus,30,2022-07-01T00:00:00.000Z,11233,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rodw,31,2022-07-01T00:00:00.000Z,11220,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Red Director,32,2022-07-01T00:00:00.000Z,11017,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SDZeroBot,33,2022-07-01T00:00:00.000Z,10441,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rathfelder,34,2022-07-01T00:00:00.000Z,10341,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DatBot,35,2022-07-01T00:00:00.000Z,9087,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
EmausBot,36,2022-07-01T00:00:00.000Z,8832,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ClueBot III,37,2022-07-01T00:00:00.000Z,8179,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Johnsoniensis,38,2022-07-01T00:00:00.000Z,8175,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Lepricavark,39,2022-07-01T00:00:00.000Z,8122,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Chongkian,40,2022-07-01T00:00:00.000Z,7873,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Cyberbot I,41,2022-07-01T00:00:00.000Z,7845,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Xqbot,42,2022-07-01T00:00:00.000Z,7841,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
FMSky,43,2022-07-01T00:00:00.000Z,7783,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Debartolo2917,44,2022-07-01T00:00:00.000Z,6971,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Cewbot,45,2022-07-01T00:00:00.000Z,6913,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
FireflyBot,46,2022-07-01T00:00:00.000Z,6801,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Smasongarrison,47,2022-07-01T00:00:00.000Z,6763,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Legobot,48,2022-07-01T00:00:00.000Z,6534,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Saksapoiss,49,2022-07-01T00:00:00.000Z,6494,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Gaois,50,2022-07-01T00:00:00.000Z,6422,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Vanisaac,51,2022-07-01T00:00:00.000Z,6285,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Thrakkx,52,2022-07-01T00:00:00.000Z,6259,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
INS Pirat,53,2022-07-01T00:00:00.000Z,6175,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Scorpions13256,54,2022-07-01T00:00:00.000Z,6173,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
GoodDay,55,2022-07-01T00:00:00.000Z,6159,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Venkat TL,56,2022-07-01T00:00:00.000Z,6114,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
HooptyBot,57,2022-07-01T00:00:00.000Z,6061,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
WOSlinkerBot,58,2022-07-01T00:00:00.000Z,5896,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Chris the speller,59,2022-07-01T00:00:00.000Z,5868,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Minorax,60,2022-07-01T00:00:00.000Z,5858,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dimadick,61,2022-07-01T00:00:00.000Z,5824,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ss112,62,2022-07-01T00:00:00.000Z,5757,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Danielsltt,63,2022-07-01T00:00:00.000Z,5685,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Headbomb,64,2022-07-01T00:00:00.000Z,5423,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Explicit,65,2022-07-01T00:00:00.000Z,5341,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Adakiko,66,2022-07-01T00:00:00.000Z,5300,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
HBC AIV helperbot5,67,2022-07-01T00:00:00.000Z,5294,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Kailash29792,68,2022-07-01T00:00:00.000Z,5224,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Shellwood,69,2022-07-01T00:00:00.000Z,5101,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
WhisperToMe,70,2022-07-01T00:00:00.000Z,5057,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Praxidicae,71,2022-07-01T00:00:00.000Z,5056,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
JL-Bot,72,2022-07-01T00:00:00.000Z,5025,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Lord Cornwallis,73,2022-07-01T00:00:00.000Z,5009,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Arjayay,74,2022-07-01T00:00:00.000Z,4992,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
COIBot,75,2022-07-01T00:00:00.000Z,4991,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ira Leviton,76,2022-07-01T00:00:00.000Z,4967,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ThadeusOfNazereth,77,2022-07-01T00:00:00.000Z,4854,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Qwerfjkl,78,2022-07-01T00:00:00.000Z,4783,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Serols,79,2022-07-01T00:00:00.000Z,4656,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Keystone18,80,2022-07-01T00:00:00.000Z,4577,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
JJMC89 bot,81,2022-07-01T00:00:00.000Z,4564,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Spokoyni,82,2022-07-01T00:00:00.000Z,4523,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Community Tech bot,83,2022-07-01T00:00:00.000Z,4416,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Storchy,84,2022-07-01T00:00:00.000Z,4400,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Pbrks,85,2022-07-01T00:00:00.000Z,4375,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MB,86,2022-07-01T00:00:00.000Z,4322,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ingenuity,87,2022-07-01T00:00:00.000Z,4303,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Egeymi,88,2022-07-01T00:00:00.000Z,4208,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Nat965,89,2022-07-01T00:00:00.000Z,4130,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SandyGeorgia,90,2022-07-01T00:00:00.000Z,4049,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Esculenta,91,2022-07-01T00:00:00.000Z,4043,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jarble,92,2022-07-01T00:00:00.000Z,3963,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SimLibrarian,93,2022-07-01T00:00:00.000Z,3907,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MPGuy2824,94,2022-07-01T00:00:00.000Z,3874,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
CommonsDelinker,95,2022-07-01T00:00:00.000Z,3873,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
JPxG,96,2022-07-01T00:00:00.000Z,3870,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Markussep,97,2022-07-01T00:00:00.000Z,3787,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Kerry Raymond,98,2022-07-01T00:00:00.000Z,3767,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Another Believer,99,2022-07-01T00:00:00.000Z,3760,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dl2000,100,2022-07-01T00:00:00.000Z,3757,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
