user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
فراس عرفة,87,2022-07-01T00:00:00.000Z,36,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Abdeldjalil09,88,2022-07-01T00:00:00.000Z,36,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
عمر,89,2022-07-01T00:00:00.000Z,36,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
أحمد الغرباوي,90,2022-07-01T00:00:00.000Z,35,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Abdalrhman Hamza Alkhedir Hamza,91,2022-07-01T00:00:00.000Z,35,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Eortainator,92,2022-07-01T00:00:00.000Z,35,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
بسمة منصور,93,2022-07-01T00:00:00.000Z,34,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dr. Mohammed,94,2022-07-01T00:00:00.000Z,34,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Khaled Alzaeim 1,95,2022-07-01T00:00:00.000Z,34,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Bachounda,96,2022-07-01T00:00:00.000Z,33,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
"""Yahia""",97,2022-07-01T00:00:00.000Z,33,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Aya Reyad,98,2022-07-01T00:00:00.000Z,33,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mutasim Elmahadi,99,2022-07-01T00:00:00.000Z,33,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sami Lab,100,2022-07-01T00:00:00.000Z,33,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
