user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
Sportsfan 1234,54,2022-07-01T00:00:00.000Z,1589,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Gonnym,55,2022-07-01T00:00:00.000Z,1576,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Kj cheetham,56,2022-07-01T00:00:00.000Z,1568,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Andrevan,57,2022-07-01T00:00:00.000Z,1564,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Robby,58,2022-07-01T00:00:00.000Z,1557,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sanglahi86,59,2022-07-01T00:00:00.000Z,1551,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Aoidh,60,2022-07-01T00:00:00.000Z,1543,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Hugo999,61,2022-07-01T00:00:00.000Z,1540,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DanCherek,62,2022-07-01T00:00:00.000Z,1536,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
GenQuest,63,2022-07-01T00:00:00.000Z,1532,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Tamzin,64,2022-07-01T00:00:00.000Z,1525,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Marcocapelle,65,2022-07-01T00:00:00.000Z,1520,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Gerda Arendt,66,2022-07-01T00:00:00.000Z,1512,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
খাঁটি বাঙালি,67,2022-07-01T00:00:00.000Z,1495,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
WQUlrich,68,2022-07-01T00:00:00.000Z,1487,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mccapra,69,2022-07-01T00:00:00.000Z,1438,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Tcr25,70,2022-07-01T00:00:00.000Z,1393,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Bearcat,71,2022-07-01T00:00:00.000Z,1361,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Storchy,72,2022-07-01T00:00:00.000Z,1353,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Bbb23,73,2022-07-01T00:00:00.000Z,1348,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Paine Ellsworth,74,2022-07-01T00:00:00.000Z,1317,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DoubleGrazing,75,2022-07-01T00:00:00.000Z,1309,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mako001,76,2022-07-01T00:00:00.000Z,1308,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
UnitedStatesian,77,2022-07-01T00:00:00.000Z,1304,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Doug Weller,78,2022-07-01T00:00:00.000Z,1303,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
331dot,79,2022-07-01T00:00:00.000Z,1295,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Robert McClenon,80,2022-07-01T00:00:00.000Z,1264,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Adamdaley,81,2022-07-01T00:00:00.000Z,1262,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
FeanorStar7,82,2022-07-01T00:00:00.000Z,1256,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Douglas Coldwell,83,2022-07-01T00:00:00.000Z,1246,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
DavidZD97,84,2022-07-01T00:00:00.000Z,1244,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mandarax,85,2022-07-01T00:00:00.000Z,1238,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mori Calliope fan,86,2022-07-01T00:00:00.000Z,1227,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
BarehamOliver,87,2022-07-01T00:00:00.000Z,1225,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Tassedethe,88,2022-07-01T00:00:00.000Z,1197,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
GiantSnowman,89,2022-07-01T00:00:00.000Z,1195,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rathfelder,90,2022-07-01T00:00:00.000Z,1184,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
North8000,91,2022-07-01T00:00:00.000Z,1156,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sarah777,92,2022-07-01T00:00:00.000Z,1143,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jweiss11,93,2022-07-01T00:00:00.000Z,1133,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sportsfangnome,94,2022-07-01T00:00:00.000Z,1126,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MusicforthePeople,95,2022-07-01T00:00:00.000Z,1125,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ScottishFinnishRadish,96,2022-07-01T00:00:00.000Z,1125,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dabberoni15,97,2022-07-01T00:00:00.000Z,1109,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Clay,98,2022-07-01T00:00:00.000Z,1102,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Tewdar,99,2022-07-01T00:00:00.000Z,1099,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
RoySmith,100,2022-07-01T00:00:00.000Z,1078,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
