user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
Nat965,56,2022-07-01T00:00:00.000Z,4130,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SandyGeorgia,57,2022-07-01T00:00:00.000Z,4049,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Esculenta,58,2022-07-01T00:00:00.000Z,4043,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jarble,59,2022-07-01T00:00:00.000Z,3963,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
SimLibrarian,60,2022-07-01T00:00:00.000Z,3907,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
MPGuy2824,61,2022-07-01T00:00:00.000Z,3874,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
JPxG,62,2022-07-01T00:00:00.000Z,3870,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Markussep,63,2022-07-01T00:00:00.000Z,3787,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Kerry Raymond,64,2022-07-01T00:00:00.000Z,3767,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Another Believer,65,2022-07-01T00:00:00.000Z,3760,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dl2000,66,2022-07-01T00:00:00.000Z,3757,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Stephencdickson,67,2022-07-01T00:00:00.000Z,3616,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jweiss11,68,2022-07-01T00:00:00.000Z,3567,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
GünniX,69,2022-07-01T00:00:00.000Z,3504,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Opencooper,70,2022-07-01T00:00:00.000Z,3491,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Keith D,71,2022-07-01T00:00:00.000Z,3444,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dawnseeker2000,72,2022-07-01T00:00:00.000Z,3420,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
