user_text,rank,timestamp,total.total,month,timeRange.start,timeRange.end
شيماء,20,2022-07-01T00:00:00.000Z,634,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
فيصل,21,2022-07-01T00:00:00.000Z,612,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
صالح,22,2022-07-01T00:00:00.000Z,596,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Elsayed Taha,23,2022-07-01T00:00:00.000Z,595,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
محمد سمير,24,2022-07-01T00:00:00.000Z,550,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
القلموني,25,2022-07-01T00:00:00.000Z,536,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Karim185.3,26,2022-07-01T00:00:00.000Z,523,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
أحمد توفيق,27,2022-07-01T00:00:00.000Z,503,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Usamasaad,28,2022-07-01T00:00:00.000Z,493,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Bebo106,29,2022-07-01T00:00:00.000Z,490,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Hassan Hassoon,30,2022-07-01T00:00:00.000Z,481,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mr. Ibrahem,31,2022-07-01T00:00:00.000Z,480,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
أبو هشام,32,2022-07-01T00:00:00.000Z,456,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
وهراني,33,2022-07-01T00:00:00.000Z,426,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Michel Bakni,34,2022-07-01T00:00:00.000Z,418,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
الأفعى,35,2022-07-01T00:00:00.000Z,409,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
حسن القيم,36,2022-07-01T00:00:00.000Z,408,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mutasim Elmahadi,37,2022-07-01T00:00:00.000Z,405,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
حاتم البوعناني,38,2022-07-01T00:00:00.000Z,401,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
AlaneeeQ,39,2022-07-01T00:00:00.000Z,384,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mervat,40,2022-07-01T00:00:00.000Z,368,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
أحمد محمد بسيوني,41,2022-07-01T00:00:00.000Z,367,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mohammdaon,42,2022-07-01T00:00:00.000Z,362,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ruwaym,43,2022-07-01T00:00:00.000Z,358,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
بداح فهد,44,2022-07-01T00:00:00.000Z,329,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
ابنُ الرازي,45,2022-07-01T00:00:00.000Z,327,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Abu aamir,46,2022-07-01T00:00:00.000Z,311,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ibrahim.ID,47,2022-07-01T00:00:00.000Z,298,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
مـازن,48,2022-07-01T00:00:00.000Z,296,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mohamed Belgazem,49,2022-07-01T00:00:00.000Z,290,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mjs 78,50,2022-07-01T00:00:00.000Z,282,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
بندر,51,2022-07-01T00:00:00.000Z,278,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
محمد قيس كاظم,52,2022-07-01T00:00:00.000Z,272,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ahmed11224,53,2022-07-01T00:00:00.000Z,268,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Muhends,54,2022-07-01T00:00:00.000Z,265,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sgh45,55,2022-07-01T00:00:00.000Z,264,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ali mohmad alksnsany,56,2022-07-01T00:00:00.000Z,261,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Eortainator,57,2022-07-01T00:00:00.000Z,259,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Justwiki,58,2022-07-01T00:00:00.000Z,255,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
كولد,59,2022-07-01T00:00:00.000Z,249,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Abdelrhman 1990,60,2022-07-01T00:00:00.000Z,245,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
مصعوب,61,2022-07-01T00:00:00.000Z,241,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
علاء الدين,62,2022-07-01T00:00:00.000Z,235,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Jfuo,63,2022-07-01T00:00:00.000Z,230,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Abdurhman Ahmad,64,2022-07-01T00:00:00.000Z,227,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sami Lab,65,2022-07-01T00:00:00.000Z,225,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
عمرو بن كلثوم,66,2022-07-01T00:00:00.000Z,214,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
مصعب العبود,67,2022-07-01T00:00:00.000Z,213,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Wisam yazeedo,68,2022-07-01T00:00:00.000Z,211,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Mhsohaib,69,2022-07-01T00:00:00.000Z,209,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
عبد الله عرفة (بيت الحكمة),70,2022-07-01T00:00:00.000Z,207,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ahmed Mohammed Salem Alleswas,71,2022-07-01T00:00:00.000Z,203,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Cyclone605,72,2022-07-01T00:00:00.000Z,191,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Zahiralbarqi,73,2022-07-01T00:00:00.000Z,189,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Meno25,74,2022-07-01T00:00:00.000Z,188,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
مريم عمران الخطيب,75,2022-07-01T00:00:00.000Z,180,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Zoro arifi,76,2022-07-01T00:00:00.000Z,179,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Johna188,77,2022-07-01T00:00:00.000Z,175,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dedaban,78,2022-07-01T00:00:00.000Z,171,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
"""Yahia""",79,2022-07-01T00:00:00.000Z,169,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Houssam Atlas,80,2022-07-01T00:00:00.000Z,163,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
محمد بن تركي الفيصل,81,2022-07-01T00:00:00.000Z,160,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Aya Reyad,82,2022-07-01T00:00:00.000Z,159,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Rami alrifai,83,2022-07-01T00:00:00.000Z,156,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Hassan Al-Jarrah,84,2022-07-01T00:00:00.000Z,150,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
عثمان,85,2022-07-01T00:00:00.000Z,148,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Superstrongboy,86,2022-07-01T00:00:00.000Z,145,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
إيناس الأحمر,87,2022-07-01T00:00:00.000Z,142,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Dr-Taher,88,2022-07-01T00:00:00.000Z,141,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Ala Ef,89,2022-07-01T00:00:00.000Z,138,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
بن خليف,90,2022-07-01T00:00:00.000Z,137,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
عمر,91,2022-07-01T00:00:00.000Z,136,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
المتمرد,92,2022-07-01T00:00:00.000Z,131,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
نادين,93,2022-07-01T00:00:00.000Z,127,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Avicenno,94,2022-07-01T00:00:00.000Z,127,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
زكرياء نوير,95,2022-07-01T00:00:00.000Z,127,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Bo hessin,96,2022-07-01T00:00:00.000Z,126,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Osps7,97,2022-07-01T00:00:00.000Z,123,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Sandra Hanbo,98,2022-07-01T00:00:00.000Z,122,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
Hala lo,99,2022-07-01T00:00:00.000Z,120,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
وليدالصكر,100,2022-07-01T00:00:00.000Z,117,2022-07-01T00:00:00.000Z,2022-07-01T00:00:00.000Z,2022-08-01T00:00:00.000Z
